primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
IFITM2	Time	8.84616034370664e-08	0.0157478295646598	5.96148274412606e-06	PTID4	NK	increasing over time
OSTF1	Time	0.00122588253714879	0.0156832375311211	0.00340452761282856	PTID4	NK	increasing over time
BST2	Time	0.000395117207560142	0.015637119424265	0.00149986853697533	PTID4	NK	increasing over time
PPDPF	Time	0.00227794591892642	0.0155981254969508	0.00530495720752141	PTID4	NK	increasing over time
MAP2K2	Time	6.89429573991949e-05	0.0155324384318735	0.000463548731268846	PTID4	NK	increasing over time
ABHD17A	Time	0.00120809588060205	0.0154856463714474	0.00337468752139679	PTID4	NK	increasing over time
FNBP1	Time	3.68077736374243e-06	0.0154802032110725	7.21599671355505e-05	PTID4	NK	increasing over time
SPCS2	Time	0.000217907057650768	0.0154801902911958	0.00100732383670714	PTID4	NK	increasing over time
NDUFB11	Time	0.000625226007603091	0.0153575064756191	0.002074290862975	PTID4	NK	increasing over time
CHCHD2	Time	0.000388369158511079	0.0152709225011294	0.00147951851185003	PTID4	NK	increasing over time
HNRNPAB	Time	9.893976357757e-07	0.0150114416238836	3.16094222451896e-05	PTID4	NK	increasing over time
LCP1	Time	0.00190841423983228	0.0149083597439488	0.00466609445373959	PTID4	NK	increasing over time
ID2	Time	0.00706787107543856	0.0148737535209851	0.0124474185170954	PTID4	NK	increasing over time
UQCRQ	Time	4.29559257487706e-07	0.0148582311010009	1.82582202282834e-05	PTID4	NK	increasing over time
RNF213	Time	0.000909922309642576	0.014641869624423	0.00274824574333924	PTID4	NK	increasing over time
ZBTB1	Time	3.0562021531288e-08	0.0144026841129843	2.44099997897121e-06	PTID4	NK	increasing over time
CCNL1	Time	5.70247163367778e-05	0.0143773725207761	0.000414751436021118	PTID4	NK	increasing over time
SCAND1	Time	0.000264796489664145	0.014333011275569	0.00114780629137835	PTID4	NK	increasing over time
PSMD4	Time	1.18990152471091e-07	0.0142016183335592	7.43774677692487e-06	PTID4	NK	increasing over time
UBC	Time	1.6554574828506e-05	0.0141866575823948	0.000188390187956059	PTID4	NK	increasing over time
SKP1	Time	0.000181265186044161	0.0141394418382514	0.000890429097276158	PTID4	NK	increasing over time
GAPDH	Time	0.00215101093665312	0.0140799941921066	0.00510022549191034	PTID4	NK	increasing over time
SLC25A5	Time	0.00303257831623288	0.0139488482208271	0.00660581327167293	PTID4	NK	increasing over time
PSMB6	Time	1.71509870792763e-05	0.0139285584179243	0.000193644521656855	PTID4	NK	increasing over time
HNRNPR	Time	4.68683085918188e-05	0.0138798314992487	0.000363566573662795	PTID4	NK	increasing over time
CDC42	Time	0.0021716275910946	0.0138381503060123	0.00513499440810911	PTID4	NK	increasing over time
OAZ1	Time	0.00249033005601552	0.0137357532711795	0.00569199445235555	PTID4	NK	increasing over time
LEPROTL1	Time	3.86694712308861e-06	0.0136974190157989	7.40989361871227e-05	PTID4	NK	increasing over time
FAM49B	Time	0.000105925571396193	0.0136318712532175	0.000608331543850574	PTID4	NK	increasing over time
SH3BGRL3	Time	0.000774881425426878	0.0136226030384239	0.00245388596658486	PTID4	NK	increasing over time
MGAT4A	Time	4.88495657586766e-06	0.0136065788337605	8.70612302137075e-05	PTID4	NK	increasing over time
S100A11	Time	0.00694848412948051	0.0135920210436158	0.012282300020676	PTID4	NK	increasing over time
NDUFAF3	Time	3.06574350901032e-09	0.0135840217448846	3.72655213498606e-07	PTID4	NK	increasing over time
CDKN2D	Time	1.31494536761444e-05	0.0135146250900843	0.000166315524062202	PTID4	NK	increasing over time
RABAC1	Time	4.09687960705016e-05	0.0134552411824626	0.000336568414194426	PTID4	NK	increasing over time
ATP6V0E1	Time	6.66749714136626e-05	0.0133810856034779	0.000457912661954023	PTID4	NK	increasing over time
ACTB	Time	0.00155780911476811	0.013329359576892	0.00404018683824104	PTID4	NK	increasing over time
ANP32E	Time	0.000488850293972052	0.0132819301187203	0.00172674788652375	PTID4	NK	increasing over time
GZMM	Time	0.00651355097972343	0.0131486677229617	0.0116811623617093	PTID4	NK	increasing over time
HSPA8	Time	0.000876501151481097	0.0130754582921357	0.0026830017504173	PTID4	NK	increasing over time
STK17B	Time	0.000220636678842707	0.0130509969741125	0.00101724754388268	PTID4	NK	increasing over time
MT2A	Time	5.26330815949563e-05	0.0130478936042715	0.000394108473817789	PTID4	NK	increasing over time
SAP18	Time	9.36153979968078e-07	0.0130412975226586	3.01315829522561e-05	PTID4	NK	increasing over time
NDUFAB1	Time	0.000172882782051258	0.0129824427854529	0.000868036599519298	PTID4	NK	increasing over time
ATP5IF1	Time	0.00142170150667649	0.0128865705496621	0.00378039371041658	PTID4	NK	increasing over time
JAK1	Time	0.00301834116516792	0.0128756859608132	0.00658477766584179	PTID4	NK	increasing over time
CALR	Time	0.0243914428286982	0.0128596216100667	0.0340674523705231	PTID4	NK	increasing over time
CCL3	Time	7.15446020042234e-05	0.0128501518550769	0.000474314956160385	PTID4	NK	increasing over time
PTGDR	Time	1.8659947752859e-05	0.0128499763297537	0.000204784617450587	PTID4	NK	increasing over time
STAT1	Time	8.64065226172464e-07	0.0128021695884828	2.91149478162644e-05	PTID4	NK	increasing over time
SUMO2	Time	0.00332883853322156	0.0128001304481227	0.00704617253454036	PTID4	NK	increasing over time
SELENOH	Time	1.72206811858518e-06	0.0127946261493669	4.2844527528356e-05	PTID4	NK	increasing over time
OSBPL8	Time	3.3223068540467e-05	0.0127854150886405	0.000297791811785804	PTID4	NK	increasing over time
LSM4	Time	3.99610920630606e-07	0.0127769806604238	1.74093121280788e-05	PTID4	NK	increasing over time
ENSA	Time	4.25302789746851e-05	0.0127547237977735	0.000344580244357472	PTID4	NK	increasing over time
DDOST	Time	1.33325048851349e-05	0.0127397139778574	0.000167647503118329	PTID4	NK	increasing over time
NEDD8	Time	9.92677859447149e-06	0.0127101004208945	0.000140374413370346	PTID4	NK	increasing over time
ITGA4	Time	7.87936248673385e-06	0.012698028267632	0.000119426688734207	PTID4	NK	increasing over time
HNRNPK	Time	2.04741419216401e-05	0.0126910022473603	0.000217498860384279	PTID4	NK	increasing over time
P4HB	Time	1.248640947485e-05	0.012654684245775	0.000162891084232871	PTID4	NK	increasing over time
BZW1	Time	0.000171238923754105	0.0126161307854261	0.000861789356069377	PTID4	NK	increasing over time
SNF8	Time	1.2191107011349e-08	0.012607196640053	1.28244498877922e-06	PTID4	NK	increasing over time
ARHGAP9	Time	3.65851856469629e-05	0.0125821069228838	0.000316216243878459	PTID4	NK	increasing over time
HLA-B	Time	4.58159101148835e-05	0.0125232355599154	0.000360051658075788	PTID4	NK	increasing over time
PPP1CA	Time	0.000667887492975881	0.0125113061022684	0.00217897031558621	PTID4	NK	increasing over time
TPI1	Time	0.00994593717882135	0.012487458047757	0.0163229935510869	PTID4	NK	increasing over time
YWHAQ	Time	0.00121112713236142	0.0124871726146814	0.00337877834532652	PTID4	NK	increasing over time
ARHGEF1	Time	0.000231574947246876	0.012458907508735	0.00104694208330794	PTID4	NK	increasing over time
MSN	Time	0.00458283079714309	0.0123587045837472	0.00891151903880891	PTID4	NK	increasing over time
CD164	Time	7.10712291080278e-05	0.01231377513397	0.000473771578273453	PTID4	NK	increasing over time
SERPINB1	Time	0.00447115619413582	0.0122154145975519	0.00872978572444897	PTID4	NK	increasing over time
UBALD2	Time	2.26722425225611e-06	0.0122148555036705	5.28569632431385e-05	PTID4	NK	increasing over time
PLA2G16	Time	2.49374752760941e-07	0.0121617385188611	1.28910232482777e-05	PTID4	NK	increasing over time
PNRC1	Time	0.0184757386061651	0.0121573875924386	0.0268755010483609	PTID4	NK	increasing over time
SH3BGRL	Time	3.69744408231661e-05	0.0120757075033529	0.000317670843167959	PTID4	NK	increasing over time
ETS1	Time	0.00444741851131543	0.0120660992955515	0.00869524752461624	PTID4	NK	increasing over time
CD8A	Time	2.93432249373683e-08	0.0120458455029864	2.40805565109475e-06	PTID4	NK	increasing over time
NDUFA4	Time	0.000237971683798448	0.0120211836201194	0.00106448656532112	PTID4	NK	increasing over time
SSBP4	Time	1.85332005076844e-06	0.011942949277419	4.51602789771993e-05	PTID4	NK	increasing over time
AP2S1	Time	5.44585194750671e-08	0.0118977015901578	3.78838055638652e-06	PTID4	NK	increasing over time
BAX	Time	0.000144911470656355	0.0117629418180283	0.000766875058823139	PTID4	NK	increasing over time
UBB	Time	0.00196834607037397	0.011729091689288	0.00477204980411632	PTID4	NK	increasing over time
UBE2L3	Time	1.74630003741294e-05	0.0116847783894543	0.000196140418264636	PTID4	NK	increasing over time
ITGB7	Time	7.12702068558491e-05	0.0115925636623599	0.000474314956160385	PTID4	NK	increasing over time
BCL7C	Time	6.94310914959024e-06	0.0114991305648682	0.000110909739859936	PTID4	NK	increasing over time
COX6C	Time	0.0134310871253339	0.0114813111413035	0.0207405222955836	PTID4	NK	increasing over time
DDX46	Time	0.000933950069006481	0.0114665370001412	0.00280353219583986	PTID4	NK	increasing over time
LAPTM5	Time	0.0194331863794671	0.0114514470430842	0.0280318838978734	PTID4	NK	increasing over time
NUCKS1	Time	0.00547214690904126	0.0114489760937311	0.0102257700834532	PTID4	NK	increasing over time
UQCRFS1	Time	4.69277573941506e-06	0.0114325368594205	8.43330906837381e-05	PTID4	NK	increasing over time
CBX3	Time	0.00148000898463346	0.0113187536653376	0.00389279016704122	PTID4	NK	increasing over time
FKBP1A	Time	2.81209551776135e-05	0.0113071997750771	0.00026423895355348	PTID4	NK	increasing over time
TUFM	Time	9.62860483863613e-05	0.0112869948061662	0.000571538002478946	PTID4	NK	increasing over time
CLTB	Time	3.48866217907132e-08	0.011143260755331	2.7057130942183e-06	PTID4	NK	increasing over time
DCTN3	Time	1.69085873679379e-05	0.0111351391152035	0.00019140875936461	PTID4	NK	increasing over time
TOMM22	Time	2.5581932475699e-11	0.0110904123783316	4.4133949907076e-09	PTID4	NK	increasing over time
WDR83OS	Time	1.03797071660299e-05	0.011082833937024	0.000145043053517675	PTID4	NK	increasing over time
ATP5MF	Time	4.84597996088548e-05	0.0110700980278761	0.000372561703588219	PTID4	NK	increasing over time
UFD1	Time	2.8996764753445e-06	0.0110676829864366	6.10279315196779e-05	PTID4	NK	increasing over time
SERBP1	Time	0.0234786508637839	0.0110600974635597	0.0330593788999729	PTID4	NK	increasing over time
CISD3	Time	4.02541396904968e-06	0.0109925992443958	7.58148927882589e-05	PTID4	NK	increasing over time
PPP1R10	Time	0.000706888055519448	0.0109795956065143	0.00228889503262416	PTID4	NK	increasing over time
PRDM1	Time	1.59082369016875e-05	0.0109383748375897	0.000186842164622581	PTID4	NK	increasing over time
NDUFB2	Time	0.00668460202706514	0.0109144436723947	0.0119282948046057	PTID4	NK	increasing over time
SRRM1	Time	1.26743426313698e-05	0.0109102045773706	0.000163257995289934	PTID4	NK	increasing over time
PSMB9	Time	0.0150654257302113	0.0108942945378832	0.0226954876613347	PTID4	NK	increasing over time
GZMB	Time	0.0515869416055521	0.0108607402067404	0.0639168282518661	PTID4	NK	increasing over time
FOSB	Time	1.52226710610016e-06	0.0107870092127468	3.95681415572441e-05	PTID4	NK	increasing over time
ACAP1	Time	0.00011907561588861	0.0107406800237414	0.000666113010801002	PTID4	NK	increasing over time
PPP1R2	Time	0.00129034518510535	0.0106770895772004	0.00352454641124723	PTID4	NK	increasing over time
CACYBP	Time	0.000420884446637104	0.0106752512974389	0.00156219846673479	PTID4	NK	increasing over time
NCR3	Time	0.0462480751253911	0.0106558594667765	0.0581378282677785	PTID4	NK	increasing over time
HNRNPA1	Time	0.0317762619078263	0.0106391061926354	0.0423519831917352	PTID4	NK	increasing over time
NEAT1	Time	0.0417593905358958	0.0106034096606766	0.0532946476183198	PTID4	NK	increasing over time
FLNA	Time	0.0125634596921476	0.0105831530266943	0.0196683127594311	PTID4	NK	increasing over time
PPM1G	Time	0.00043633683393114	0.0105785598261374	0.00160027275913691	PTID4	NK	increasing over time
AC012615.1	Time	9.54724175446729e-11	0.0105639748730085	1.52508346988953e-08	PTID4	NK	increasing over time
TMSB10	Time	1.13437972802014e-06	0.0105594744091424	3.46991472833393e-05	PTID4	NK	increasing over time
ARPC2	Time	0.00639991036349541	0.0105404895534407	0.0115155667074492	PTID4	NK	increasing over time
TRDC	Time	0.0421670134858722	0.0105263231493498	0.0537271282613196	PTID4	NK	increasing over time
APRT	Time	0.00930905653756319	0.0104977795939234	0.0154839802724682	PTID4	NK	increasing over time
IL2RG	Time	0.000290311289294663	0.0104902229473665	0.00121094060998828	PTID4	NK	increasing over time
GUK1	Time	0.0491242638341407	0.0104343217398546	0.0613058304156969	PTID4	NK	increasing over time
PFN1	Time	4.67121641851702e-05	0.0104065718903907	0.000363008223658809	PTID4	NK	increasing over time
ARF6	Time	0.000174947301529765	0.0103929168890874	0.000871732852253515	PTID4	NK	increasing over time
CHD4	Time	0.000174277619531623	0.0103904686442048	0.000871029445580331	PTID4	NK	increasing over time
ACTG1	Time	0.00119457566038233	0.010364983040851	0.00334662966931919	PTID4	NK	increasing over time
TXN	Time	4.31453715213198e-07	0.0103554375539461	1.82582202282834e-05	PTID4	NK	increasing over time
ACTR3	Time	0.000187580734654588	0.010319548065129	0.000910932447165362	PTID4	NK	increasing over time
AC044849.1	Time	1.82691074578842e-10	0.0102852952701133	2.81409501663767e-08	PTID4	NK	increasing over time
IL2RB	Time	0.0366861349549002	0.0102249087951292	0.0477807658964855	PTID4	NK	increasing over time
SLC25A3	Time	4.67010828972961e-05	0.0102168846179345	0.000363008223658809	PTID4	NK	increasing over time
RHOC	Time	0.000155844004056413	0.0101950261770383	0.000809038000677071	PTID4	NK	increasing over time
DRAP1	Time	0.0172052235854634	0.0101879526346738	0.0253609464538973	PTID4	NK	increasing over time
MIB2	Time	1.61001861837515e-07	0.0101744166748176	9.25868040140273e-06	PTID4	NK	increasing over time
ITGB2	Time	0.0181292920755431	0.0101366002727825	0.0264339542670106	PTID4	NK	increasing over time
CD48	Time	0.00191230308379116	0.010129559823733	0.00467295365461261	PTID4	NK	increasing over time
FRG1	Time	4.82944525419718e-05	0.0101256170521883	0.000372561703588219	PTID4	NK	increasing over time
IDI1	Time	4.89233619183936e-05	0.0100953878096458	0.000375456334437778	PTID4	NK	increasing over time
IFITM1	Time	0.0473082049437614	0.0100412780129844	0.0592795723191293	PTID4	NK	increasing over time
ENO1	Time	4.02962882633854e-05	0.0100240111068121	0.000333585203992287	PTID4	NK	increasing over time
POMP	Time	0.000496351037727827	0.0100191098986341	0.00173904307532097	PTID4	NK	increasing over time
EIF3H	Time	8.79715090039853e-07	0.00997242847830382	2.94124897933479e-05	PTID4	NK	increasing over time
PGK1	Time	0.00088538630841471	0.00994942037969837	0.002697667689103	PTID4	NK	increasing over time
VDAC1	Time	0.000379575157324325	0.00988508069513094	0.00145934459645451	PTID4	NK	increasing over time
ATP5PD	Time	3.69041632793603e-05	0.0098813733121581	0.000317670843167959	PTID4	NK	increasing over time
BRK1	Time	0.0116879545256211	0.00983924271328118	0.0185809612491721	PTID4	NK	increasing over time
SNU13	Time	0.000323707827252908	0.00982468682341264	0.00130481482144093	PTID4	NK	increasing over time
RSRP1	Time	0.000268045720040526	0.00982318502625312	0.00115608119053479	PTID4	NK	increasing over time
LAMTOR4	Time	0.0255071948852907	0.00982229335089224	0.0354193598004697	PTID4	NK	increasing over time
MINOS1	Time	1.9607183819938e-05	0.0097981939385785	0.000212608011279854	PTID4	NK	increasing over time
VAMP5	Time	0.000124271455724655	0.00976697527615344	0.000684966248617587	PTID4	NK	increasing over time
MRPL11	Time	4.53613685031017e-05	0.00975770653418412	0.00035963893815051	PTID4	NK	increasing over time
FCRL6	Time	0.000386812263278729	0.0097566094816644	0.00147639052347005	PTID4	NK	increasing over time
MDH2	Time	0.000890140724959718	0.00975647284879011	0.00270745905976817	PTID4	NK	increasing over time
CCL4L2	Time	0.000805461037321718	0.00974928660673524	0.00252467547526786	PTID4	NK	increasing over time
CIR1	Time	0.000198039980929418	0.00974598571240454	0.000943808218506719	PTID4	NK	increasing over time
ANXA11	Time	0.00283614521981847	0.00970929766300954	0.00628402507026542	PTID4	NK	increasing over time
DYNLT1	Time	0.00503173756484439	0.00969343809379941	0.00959555295454267	PTID4	NK	increasing over time
TBCC	Time	1.58026358823112e-06	0.00967946463919872	4.0569505095481e-05	PTID4	NK	increasing over time
GRK2	Time	2.56527476855128e-07	0.00966595933338649	1.30165059726608e-05	PTID4	NK	increasing over time
PDIA6	Time	3.74211627107583e-06	0.00966268253627056	7.30305315708147e-05	PTID4	NK	increasing over time
CITED2	Time	0.000160252149343038	0.00964025622466713	0.000820864038143138	PTID4	NK	increasing over time
JTB	Time	0.00199443788780886	0.00955996557233252	0.00482445911952867	PTID4	NK	increasing over time
EIF3G	Time	0.000326669634145885	0.00953305001558302	0.00131411584803232	PTID4	NK	increasing over time
NUTF2	Time	1.30834703139732e-05	0.00951767480976379	0.000165967669012255	PTID4	NK	increasing over time
EPSTI1	Time	9.15453343723202e-06	0.00947889555606951	0.000132716274512511	PTID4	NK	increasing over time
SNRPB	Time	0.0108821736845325	0.00946249517591813	0.0175522868741169	PTID4	NK	increasing over time
KDELR2	Time	1.60937538522331e-07	0.00945743492605899	9.25868040140273e-06	PTID4	NK	increasing over time
TNFAIP3	Time	1.91367012976851e-10	0.00945537885746847	2.84608940334192e-08	PTID4	NK	increasing over time
SRSF7	Time	4.53069669181154e-06	0.00943591542226563	8.17610662417706e-05	PTID4	NK	increasing over time
FGFBP2	Time	0.138383985002877	0.00942992130468712	0.153431909336095	PTID4	NK	increasing over time
CYLD	Time	1.61934912648196e-05	0.00936917118641722	0.000187649437203125	PTID4	NK	increasing over time
NDUFS6	Time	0.00488945531562741	0.00936326537841836	0.0093869548281339	PTID4	NK	increasing over time
NUDC	Time	0.0102141681257599	0.0093398817862349	0.016630316016007	PTID4	NK	increasing over time
MAP1LC3B	Time	0.000850978678856198	0.00932143847280165	0.00262143406008341	PTID4	NK	increasing over time
PSMC5	Time	0.000450402156068897	0.00931493628455493	0.00163379688740551	PTID4	NK	increasing over time
PSMD14	Time	0.000203861370941185	0.00930828703508643	0.000960933434829869	PTID4	NK	increasing over time
SBDS	Time	8.78194434580611e-05	0.00930770604004361	0.00053920566022485	PTID4	NK	increasing over time
ACTR2	Time	0.000161015014615212	0.00928626007032829	0.000822817248857119	PTID4	NK	increasing over time
SVIP	Time	0.000398308256413022	0.00927506538029227	0.00150693290342927	PTID4	NK	increasing over time
RBBP7	Time	3.63995066382865e-08	0.00925339149977694	2.75023905198415e-06	PTID4	NK	increasing over time
ERBIN	Time	5.48139508942534e-06	0.00919077524120299	9.4565028082766e-05	PTID4	NK	increasing over time
COPE	Time	4.60122182205173e-05	0.00916861483718479	0.000360051658075788	PTID4	NK	increasing over time
SSBP3	Time	2.66703070878235e-06	0.00912300158723117	5.96005359947061e-05	PTID4	NK	increasing over time
PRKCB	Time	3.4907829420191e-06	0.0090990697207462	6.98600537688474e-05	PTID4	NK	increasing over time
CTSC	Time	7.96419810698317e-06	0.00909028409180856	0.00012010344907489	PTID4	NK	increasing over time
RHOA	Time	0.0345957463849446	0.00908763580989036	0.0455264987355108	PTID4	NK	increasing over time
GLIPR2	Time	0.000233258307943088	0.00908224599259133	0.00105124668982083	PTID4	NK	increasing over time
ZBTB7A	Time	1.7309443606971e-06	0.00907596548883832	4.2844527528356e-05	PTID4	NK	increasing over time
TBCB	Time	0.00016818107629714	0.00899438273949116	0.000853370567140663	PTID4	NK	increasing over time
IRF9	Time	1.80842565213245e-05	0.00898687032101034	0.000201024222619774	PTID4	NK	increasing over time
CCT3	Time	8.2240377020176e-07	0.00898143426639542	2.79293500856708e-05	PTID4	NK	increasing over time
GNG5	Time	6.71727185316584e-05	0.00896934962488549	0.000458411289599751	PTID4	NK	increasing over time
NSMCE3	Time	5.82132579347167e-05	0.00895001138445417	0.000418456302454055	PTID4	NK	increasing over time
SMU1	Time	2.62841030267206e-05	0.00894044880074768	0.000254177884202345	PTID4	NK	increasing over time
F2R	Time	3.09591221293474e-05	0.0089139441534663	0.000281108828934474	PTID4	NK	increasing over time
DAZAP1	Time	5.69700603321475e-06	0.00888356807775048	9.75047104018064e-05	PTID4	NK	increasing over time
PRF1	Time	0.00395499294472961	0.00884367790598795	0.00797843057559347	PTID4	NK	increasing over time
SPCS1	Time	0.00674412333095886	0.00883564694880734	0.012014623678821	PTID4	NK	increasing over time
PAIP2	Time	0.00253784561049863	0.0087979368618808	0.00577610982484464	PTID4	NK	increasing over time
