primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
SEM1	Time	0.0110929765943651	0.0129274963297934	0.121485366509223	PTID2	B-naive	increasing over time
PSMB4	Time	0.0168815540780624	0.0129164035818378	0.151946286462995	PTID2	B-naive	increasing over time
ATP5F1A	Time	0.0362439970124088	0.0128819755368976	0.236033437333897	PTID2	B-naive	increasing over time
CHD2	Time	0.0502301795885025	0.012810876572626	0.282377474951351	PTID2	B-naive	increasing over time
NDUFB2	Time	0.0933686911366033	0.0127702937492643	0.377892464766432	PTID2	B-naive	increasing over time
PSMD4	Time	0.0101452487019459	0.0127170080359416	0.116762589606032	PTID2	B-naive	increasing over time
PDIA3	Time	0.126476339644935	0.0127085344718865	0.43242362405613	PTID2	B-naive	increasing over time
TSPAN3	Time	0.0187091953437535	0.0126829218497376	0.160902794953264	PTID2	B-naive	increasing over time
ZNF652	Time	0.0439970374436031	0.0126787268501432	0.265818690031495	PTID2	B-naive	increasing over time
UBB	Time	0.232107256944095	0.0126503493991637	0.565091898636971	PTID2	B-naive	increasing over time
ARPC2	Time	0.248305406577193	0.0126242876077551	0.583687377955647	PTID2	B-naive	increasing over time
GDI2	Time	0.166002851359401	0.0125339838173381	0.49040708139579	PTID2	B-naive	increasing over time
CARD16	Time	0.00569173647696054	0.012529972459514	0.0833997497665746	PTID2	B-naive	increasing over time
HCLS1	Time	0.139387773528184	0.0125286770037157	0.450625437402148	PTID2	B-naive	increasing over time
COX7A2L	Time	0.110604610981549	0.0125226866254742	0.407497492634303	PTID2	B-naive	increasing over time
SPCS1	Time	0.0768904978275126	0.0125076752944742	0.34715918116318	PTID2	B-naive	increasing over time
MINOS1	Time	0.0734804040471174	0.0124621595650866	0.342511750823456	PTID2	B-naive	increasing over time
GPSM3	Time	0.255053685665972	0.0124471296178917	0.591388216214506	PTID2	B-naive	increasing over time
SRI	Time	0.0263218428140303	0.0124460480011372	0.198827285218153	PTID2	B-naive	increasing over time
MTCH1	Time	0.0154538573646546	0.0122685964774599	0.145137859225911	PTID2	B-naive	increasing over time
PDLIM2	Time	0.00438787954220646	0.0122641480889664	0.0719566774667536	PTID2	B-naive	increasing over time
SIPA1	Time	0.00703513310120761	0.012224119010321	0.0948047419257412	PTID2	B-naive	increasing over time
BLOC1S1	Time	0.0766028641744396	0.0122210916410319	0.34715918116318	PTID2	B-naive	increasing over time
DDX24	Time	0.217876674591754	0.0122208713561068	0.548591626955371	PTID2	B-naive	increasing over time
ICAM2	Time	0.000908095569386444	0.0121984736492534	0.0252357603860931	PTID2	B-naive	increasing over time
ALOX5AP	Time	0.0224636073684354	0.0121964366722551	0.17863647568115	PTID2	B-naive	increasing over time
APEX1	Time	0.0911568461331676	0.0121636684026125	0.373967945065122	PTID2	B-naive	increasing over time
PPP1CA	Time	0.0928310304296262	0.0121630285563455	0.377006864251601	PTID2	B-naive	increasing over time
SLIRP	Time	0.000502613424692808	0.0121419794958571	0.0169231009484334	PTID2	B-naive	increasing over time
PSME1	Time	0.301304744002113	0.0121411861290313	0.628214436605197	PTID2	B-naive	increasing over time
RER1	Time	0.0102628335506438	0.0121123566088319	0.116990942289962	PTID2	B-naive	increasing over time
MRPL51	Time	0.00148270860888971	0.012079947681634	0.0352840056175634	PTID2	B-naive	increasing over time
SUMO1	Time	0.0437872639085384	0.0120667325900081	0.265818690031495	PTID2	B-naive	increasing over time
PDLIM1	Time	0.139130901388838	0.0120600413850559	0.450254910936271	PTID2	B-naive	increasing over time
PET100	Time	0.0458832100969481	0.0120546579629303	0.272458461457487	PTID2	B-naive	increasing over time
HSPD1	Time	0.0305671056026917	0.0120423653971491	0.213094469675153	PTID2	B-naive	increasing over time
CCT5	Time	0.0180249508125233	0.0120365800510406	0.157593837905072	PTID2	B-naive	increasing over time
GNAI2	Time	0.0559954799082661	0.0120357123744644	0.296364036638231	PTID2	B-naive	increasing over time
PRPF40A	Time	0.0574450183136406	0.0120117509320712	0.302015752429689	PTID2	B-naive	increasing over time
IL4R	Time	0.325800957929079	0.0120055494921584	0.650822452387449	PTID2	B-naive	increasing over time
ENY2	Time	0.034745999800628	0.0119942017744439	0.230389934261333	PTID2	B-naive	increasing over time
UQCR11	Time	0.111631931947757	0.0119905081598475	0.407497492634303	PTID2	B-naive	increasing over time
CCDC107	Time	0.000610429223339205	0.0119763644992366	0.0189412597242018	PTID2	B-naive	increasing over time
VPS4B	Time	0.0275071084457436	0.0119564829425807	0.20148704680069	PTID2	B-naive	increasing over time
