primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
AC004687.1	Time	0.040968090133196	0.0869889884244463	0.946022384613833	PTID2	ASDC	increasing over time
LIMD2	Time	0.296798678853836	0.0865285403984706	0.999392671169884	PTID2	ASDC	increasing over time
PTP4A2	Time	0.44173234882162	0.0864707373678364	0.999392671169884	PTID2	ASDC	increasing over time
S100A9	Time	0.450018314328485	0.0863231376002045	0.999392671169884	PTID2	ASDC	increasing over time
PSMA4	Time	0.167312682567119	0.0862054026498233	0.999392671169884	PTID2	ASDC	increasing over time
XRN2	Time	0.0447227388686607	0.0860236669333401	0.973894489804328	PTID2	ASDC	increasing over time
GTF3C6	Time	0.047522318003836	0.0859701632293155	0.98089237539816	PTID2	ASDC	increasing over time
IGSF6	Time	0.052169363186191	0.0859050281014326	0.999392671169884	PTID2	ASDC	increasing over time
MINOS1	Time	0.33118147568482	0.0848823850113329	0.999392671169884	PTID2	ASDC	increasing over time
DDX5	Time	0.40870412350532	0.0840502129272376	0.999392671169884	PTID2	ASDC	increasing over time
AHNAK	Time	0.390463888576774	0.0835997224014232	0.999392671169884	PTID2	ASDC	increasing over time
PFDN2	Time	0.334325901538544	0.0834645311251392	0.999392671169884	PTID2	ASDC	increasing over time
PCBP1	Time	0.250741360715445	0.08305444920089	0.999392671169884	PTID2	ASDC	increasing over time
VPS29	Time	0.268189288909468	0.0830383460784059	0.999392671169884	PTID2	ASDC	increasing over time
NCOA4	Time	0.25511462549867	0.0828039078173564	0.999392671169884	PTID2	ASDC	increasing over time
DDX46	Time	0.0445026036521514	0.0825091580917169	0.973894489804328	PTID2	ASDC	increasing over time
PSMB6	Time	0.364754247959666	0.0822219414092497	0.999392671169884	PTID2	ASDC	increasing over time
NPM1	Time	0.20024263317411	0.0815430153031746	0.999392671169884	PTID2	ASDC	increasing over time
VAMP2	Time	0.272350623238357	0.0813874352191168	0.999392671169884	PTID2	ASDC	increasing over time
WAS	Time	0.190782914021256	0.0812499294769489	0.999392671169884	PTID2	ASDC	increasing over time
YIF1A	Time	0.0272613594793243	0.0811238328249824	0.946022384613833	PTID2	ASDC	increasing over time
MALAT1	Time	0.404001841141378	0.0804671954042462	0.999392671169884	PTID2	ASDC	increasing over time
RAB2A	Time	0.0577952702489403	0.0804624300375142	0.999392671169884	PTID2	ASDC	increasing over time
LSM4	Time	0.299406725066813	0.0797058811154908	0.999392671169884	PTID2	ASDC	increasing over time
DYNLRB1	Time	0.0229505051059292	0.0796426526095086	0.946022384613833	PTID2	ASDC	increasing over time
SEPT2	Time	0.112313237451606	0.0788976576538236	0.999392671169884	PTID2	ASDC	increasing over time
DNTTIP2	Time	0.0750697115875461	0.0785277509101044	0.999392671169884	PTID2	ASDC	increasing over time
RABAC1	Time	0.193078661418404	0.0785058425497236	0.999392671169884	PTID2	ASDC	increasing over time
MGST2	Time	0.247924481755471	0.0774570940428222	0.999392671169884	PTID2	ASDC	increasing over time
CCT6A	Time	0.0288812553285032	0.0770523307036547	0.946022384613833	PTID2	ASDC	increasing over time
DOCK8	Time	0.155065993745913	0.076670365273148	0.999392671169884	PTID2	ASDC	increasing over time
NOL7	Time	0.199171271603814	0.0762315177826388	0.999392671169884	PTID2	ASDC	increasing over time
PSMD13	Time	0.0964960525260426	0.0762143763426487	0.999392671169884	PTID2	ASDC	increasing over time
TUFM	Time	0.220205872666783	0.0761920342238344	0.999392671169884	PTID2	ASDC	increasing over time
SRP9	Time	0.368530155554226	0.0755339502101333	0.999392671169884	PTID2	ASDC	increasing over time
HINT2	Time	0.119470391116446	0.0753441188329173	0.999392671169884	PTID2	ASDC	increasing over time
GNG5	Time	0.66432784926436	0.0749242005425252	0.999392671169884	PTID2	ASDC	increasing over time
NOMO1	Time	0.215744937534606	0.0748865177612943	0.999392671169884	PTID2	ASDC	increasing over time
NME1	Time	0.0355830483676798	0.0748691072965286	0.946022384613833	PTID2	ASDC	increasing over time
SNRPD3	Time	0.0206639397100313	0.0747304687026878	0.946022384613833	PTID2	ASDC	increasing over time
PTRHD1	Time	0.0740437150698743	0.0746918799591371	0.999392671169884	PTID2	ASDC	increasing over time
