primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
IL2RG	Time	0.132433480097532	0.0172628312152711	0.728604455619189	PTID2	B-intermediate	increasing over time
SON	Time	0.317170174676614	0.0172266675504134	0.851056011400177	PTID2	B-intermediate	increasing over time
NUB1	Time	0.065796194190517	0.0171964050595057	0.635075846953746	PTID2	B-intermediate	increasing over time
TMEM259	Time	0.00234277117611298	0.0171633573936261	0.179434455681842	PTID2	B-intermediate	increasing over time
CFLAR	Time	0.0848295145257365	0.0171615015057109	0.660496012974756	PTID2	B-intermediate	increasing over time
BBX	Time	0.150363454693142	0.0170700922959873	0.743412997747746	PTID2	B-intermediate	increasing over time
CTSS	Time	0.380948709904072	0.0169757480248049	0.876018014889851	PTID2	B-intermediate	increasing over time
EBLN3P	Time	0.112374964020734	0.0169725594540456	0.699236516358796	PTID2	B-intermediate	increasing over time
DNAJA2	Time	0.0324974661004878	0.0169550201142485	0.516491894042452	PTID2	B-intermediate	increasing over time
RNASEH2B	Time	0.234405253315282	0.0166837789433563	0.807146989393944	PTID2	B-intermediate	increasing over time
C1GALT1	Time	0.0218876801909488	0.0166836996410833	0.48640050113663	PTID2	B-intermediate	increasing over time
COX6A1	Time	0.0591844325318943	0.0166813024114946	0.61749091274943	PTID2	B-intermediate	increasing over time
CCT4	Time	0.0655910937056973	0.0166617600356531	0.635075846953746	PTID2	B-intermediate	increasing over time
EML4	Time	0.262806969846762	0.0165955029554919	0.817700341239153	PTID2	B-intermediate	increasing over time
NDUFB4	Time	0.245499697759868	0.0165881685067402	0.811263923963815	PTID2	B-intermediate	increasing over time
DOCK8	Time	0.112093452689391	0.0165642938930989	0.699236516358796	PTID2	B-intermediate	increasing over time
PHF3	Time	0.160938620331692	0.0165142299060906	0.7480390543901	PTID2	B-intermediate	increasing over time
PSME2	Time	0.213175475666147	0.0164941095659367	0.793537063269977	PTID2	B-intermediate	increasing over time
GTF2I	Time	0.191889468669296	0.0164824174421208	0.778002594497671	PTID2	B-intermediate	increasing over time
