primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
LYPLA1	Time	0.609843029168279	0.00496415723725607	0.865638889037105	PTID2	NK	increasing over time
PRKCB	Time	0.48365211763815	0.00496287994099243	0.819112976866947	PTID2	NK	increasing over time
ROCK1	Time	0.43232434839293	0.00496106619181025	0.78646451662554	PTID2	NK	increasing over time
HBA1	Time	0.0846463685876389	0.00495365851153545	0.442217944303646	PTID2	NK	increasing over time
TPGS2	Time	0.21162929669225	0.00494975535074231	0.638937700312191	PTID2	NK	increasing over time
SENP6	Time	0.596566896701058	0.00494862855594075	0.862297665162074	PTID2	NK	increasing over time
ATP5F1C	Time	0.261176934077481	0.00494368278054991	0.674373324928822	PTID2	NK	increasing over time
CMTM6	Time	0.664046511687513	0.00493515004228612	0.890172661950408	PTID2	NK	increasing over time
CASP8AP2	Time	0.335683631296521	0.004934953544355	0.725707209537727	PTID2	NK	increasing over time
LAMP2	Time	0.424294265719796	0.00493112591666381	0.782203947495849	PTID2	NK	increasing over time
EHMT2	Time	0.214102932601617	0.00492769664239152	0.640508237974104	PTID2	NK	increasing over time
TPGS1	Time	0.240469150352546	0.00492024387443507	0.661712929205002	PTID2	NK	increasing over time
HAUS1	Time	0.000602708479166657	0.0049164683355668	0.0335874639186368	PTID2	NK	increasing over time
NCK1	Time	0.488629639023661	0.00491208035859209	0.82423295618573	PTID2	NK	increasing over time
UBA5	Time	0.346370482476543	0.00490787566794176	0.734039001878158	PTID2	NK	increasing over time
ZNF770	Time	0.141708147291504	0.00490326201488378	0.552845444019597	PTID2	NK	increasing over time
PHF11	Time	0.585278922769125	0.00488712858775486	0.859170974660719	PTID2	NK	increasing over time
SSSCA1	Time	0.0474220515232107	0.00488637481350071	0.364979605686834	PTID2	NK	increasing over time
PRH1	Time	0.308944444168522	0.00488006583022511	0.712354140843598	PTID2	NK	increasing over time
VGLL4	Time	0.304616646550223	0.00487541293876052	0.709502939256562	PTID2	NK	increasing over time
SREK1	Time	0.549550711168137	0.00487356910510189	0.843726513916974	PTID2	NK	increasing over time
HINT1	Time	0.619840606524118	0.00486966300515768	0.871831881139063	PTID2	NK	increasing over time
CAPZA2	Time	0.375723058355243	0.00486847693125902	0.753505905084625	PTID2	NK	increasing over time
ZNF511	Time	0.459178795707101	0.00485024486711746	0.802127958750841	PTID2	NK	increasing over time
VPS41	Time	0.280818273858315	0.00484765216310411	0.687467017959843	PTID2	NK	increasing over time
POP4	Time	0.516316055274915	0.00484580898728088	0.837289406961048	PTID2	NK	increasing over time
CIAO1	Time	0.416500023779985	0.00484137714630853	0.780604899099394	PTID2	NK	increasing over time
IWS1	Time	0.115918446178188	0.00481457615236565	0.507370848396218	PTID2	NK	increasing over time
PRKDC	Time	0.584333455646809	0.00481363917531935	0.858737748310991	PTID2	NK	increasing over time
ZMYM4	Time	0.342542071614625	0.0048067170603692	0.731693174963093	PTID2	NK	increasing over time
NCBP2-AS2	Time	0.0321822572816629	0.00479917922015594	0.314822931857867	PTID2	NK	increasing over time
CD3G	Time	0.223159426141708	0.00479873116688861	0.650476135178281	PTID2	NK	increasing over time
PSTPIP1	Time	0.52020794283312	0.00478821109876243	0.837541322801828	PTID2	NK	increasing over time
LUC7L	Time	0.540228275565447	0.00478344140282649	0.841532837609878	PTID2	NK	increasing over time
UBL4A	Time	0.299976199614881	0.00477671714346931	0.704565947834952	PTID2	NK	increasing over time
CALCOCO2	Time	0.689269377078873	0.00477660446565525	0.899037024169877	PTID2	NK	increasing over time
ATF1	Time	0.086435763981952	0.00477518954382819	0.44541038430898	PTID2	NK	increasing over time
DDX60L	Time	0.203180164849268	0.00477491223708729	0.624724998812792	PTID2	NK	increasing over time
CSNK1G2	Time	0.220332377028704	0.00477132507532763	0.647754013007752	PTID2	NK	increasing over time
PPP4R2	Time	0.622159009785788	0.0047659356688729	0.873282348823135	PTID2	NK	increasing over time
GNA13	Time	0.39855434003235	0.00475859714520352	0.767975109328054	PTID2	NK	increasing over time
PPWD1	Time	0.203297773155517	0.00475251605730095	0.624724998812792	PTID2	NK	increasing over time
STRN	Time	0.330573076403735	0.00474840447736401	0.723250252750251	PTID2	NK	increasing over time
NHLRC3	Time	0.11283805942322	0.00474769877199799	0.500718371809509	PTID2	NK	increasing over time
DDX23	Time	0.0843281808089789	0.00474769859014461	0.441144614312212	PTID2	NK	increasing over time
ADGRE5	Time	0.596553283797253	0.00474031770858552	0.862297665162074	PTID2	NK	increasing over time
FOXJ3	Time	0.531479290058438	0.00473171244311479	0.839502986069808	PTID2	NK	increasing over time
CLK4	Time	0.442053670871783	0.00473151471675901	0.794194680496458	PTID2	NK	increasing over time
SERP1	Time	0.219192076952244	0.00471681561420223	0.646344082226171	PTID2	NK	increasing over time
UFL1	Time	0.472301674128069	0.0047093847981616	0.809512243041232	PTID2	NK	increasing over time
TRNAU1AP	Time	0.400269528018637	0.00470826155813042	0.769540278001075	PTID2	NK	increasing over time
ZNF131	Time	0.556723345551859	0.00470439574748788	0.848666177461008	PTID2	NK	increasing over time
MRPS18B	Time	0.458560023923988	0.00469787645901121	0.801659306911936	PTID2	NK	increasing over time
SMIM10L1	Time	0.26040835298684	0.00469434171795008	0.674373324928822	PTID2	NK	increasing over time
CCDC167	Time	0.281298303506188	0.00468984546982287	0.687467017959843	PTID2	NK	increasing over time
PDXDC1	Time	0.161788326986307	0.00468852630617506	0.58416097657827	PTID2	NK	increasing over time
MCTS1	Time	0.523592442897238	0.004675735314526	0.837962056873985	PTID2	NK	increasing over time
