index	composite_classification	score
94	0	0.0
95	1	0.99999999726026299394
96	1	0.7761260940797767294
97	1	0.9883879463157315621
98	1	0.9280378204634450704
99	1	0.98325173316031446303
100	0	0.0
101	0	0.0
102	0	2.935642598473128889e-05
103	0	0.00056010697392380229194
104	0	0.0
105	0	0.0
106	1	1.0000000000000000971
107	0	4.2418752471429374843e-07
108	0	1.929724659314612872e-15
109	0	0.0
110	1	0.94630061565623331814
111	1	0.89622761346720214437
112	0	0.0
113	0	0.0
114	0	0.0
115	1	0.87371563121425312013
116	0	0.0
117	0	3.3399482229752003952e-13
118	0	0.0
119	0	0.0
120	1	0.9536644246327740467
121	1	1.000000000000000111
122	0	0.0
123	0	0.0
124	1	0.95920194817798443143
125	0	4.316656167962459682e-11
126	1	0.66035314107865886776
127	0	0.0
128	0	2.5773924000490933917e-07
129	1	0.90225430390090516206
130	0	0.018266707209876541639
131	0	0.0
132	0	0.0
133	0	0.0
134	0	0.0
135	0	0.0
136	1	0.76292000559695419016
137	0	0.0
138	0	1.5054326854034904271e-09
139	0	0.0
140	0	0.00046433218956829838493
141	0	0.0
142	0	8.174230308081773872e-11
143	0	0.0
144	1	0.9999999994222314968
145	0	0.0
146	0	0.0
147	0	1.4731255963427886246e-08
148	0	0.0
149	0	0.0
150	0	0.0
151	1	0.9133777419757258542
152	0	2.0950766081775400302e-10
153	0	0.0
154	1	0.9609028022148887088
155	0	0.20491385970104888936
156	0	0.0
157	1	0.98461659843916107896
158	1	0.9516645176411781311
159	0	5.8810058320358977244e-05
160	0	0.0
161	0	0.0
162	1	1.0000000000000000268
163	0	0.0
164	1	0.87335966868132743616
165	0	0.0
166	0	0.0
167	0	0.0
168	0	5.2442282729273704442e-08
169	0	6.726987868797411373e-11
170	0	0.0
171	0	0.0
172	0	0.04486544809681249514
173	0	0.0
174	0	0.00056902165880725244545
175	0	4.268254927059059829e-12
176	0	0.0
177	0	0.0
178	1	1.000000000000000111
179	0	0.0
180	0	0.0
181	0	0.0
182	0	0.0
183	1	0.9250187989228784526
184	1	0.858077389115778022
185	1	0.892029324789797573
186	1	0.9168039059042816526
187	1	1.000000000000000111
188	0	1.8415649918311330333e-06
189	1	0.83932520747462671326
190	0	0.0
191	0	0.0
192	0	0.06940169717707059636
193	1	0.97638422428188117205
194	1	0.94516242604612154236
195	0	0.25620045927104379002
196	0	0.17404874104852879207
197	0	1.9410349050691068105e-11
198	1	1.0000000000000000555
199	1	0.90717956181529334274
200	0	6.099817491607795953e-14
201	0	0.0
202	0	0.00042222775026077352874
203	0	0.0
204	0	0.0
205	0	0.0
206	0	0.0
207	0	3.2477589060698106952e-10
208	1	1.0000000000000000555
209	0	1.489310025299221118e-09
210	1	0.64527672694645154107
211	0	0.0
212	0	0.0
213	0	0.0
214	1	0.90980346299337178095
215	0	1.29417374063510473765e-14
216	1	0.7437995407289374525
217	0	0.0
218	0	0.0
219	0	0.0
220	1	0.99969946643092179924
221	0	0.0
222	1	0.9390235271549813856
223	0	6.203572592393802468e-09
224	1	0.9852738594155266546
225	1	1.0
226	0	0.0
227	1	0.546438264865709381
228	0	8.0162658079844876746e-08
229	1	0.9592019482106193969
230	0	0.0
231	0	0.0
232	0	0.0
233	1	0.99999991880422828755
234	1	0.99999995187174751786
235	0	0.0
236	0	3.2465645793375967267e-12
237	0	1.6067898996249084747e-14
238	1	0.8319924088067875464
239	1	0.9656065022188509385
240	0	3.6998987413607379697e-07
241	0	0.0
242	0	0.0
243	0	2.9019529000198277631e-08
244	0	0.0
245	0	0.0012856318299563173797
246	1	0.8410881593569442538
247	0	5.3663464559699017172e-11
248	1	0.99999999999999991673
249	0	0.0
250	0	3.3252440745393920103e-07
251	0	0.0
252	0	0.0
253	0	0.0
254	1	0.9924021499716904142
255	0	0.0
256	0	0.0
257	1	0.93293179739173323286
258	0	0.0
259	0	0.0
260	0	0.0
261	0	0.0
262	1	1.0000000000000000555
263	1	0.8951738575712267534
264	1	1.0000000000000000971
265	1	1.0000000000000000555
266	1	0.88987469064765513854
267	0	0.0
268	1	0.8982762946710633636
269	0	0.0
270	1	0.92950493258144662075
271	1	0.7480028371514691776
272	0	0.0
273	0	0.0
274	0	0.0
275	1	0.9152515235570009978
276	0	0.019288044536357961923
277	0	0.0
278	0	0.0
279	0	1.330221777967736127e-06
280	1	0.690503384594024776
281	1	0.8982721600445977561
282	0	1.37167419857027671396e-14
283	0	4.1263311617066342323e-15
284	0	0.0
285	1	0.94507212769616089076
286	0	1.1679116523494790161e-09
287	1	0.97347436202839323483
288	1	0.6503365375387139424
289	0	0.0
290	0	0.0
291	1	0.815917053609955524
292	1	0.96633607136474654553
293	1	0.8737156312157866189
294	1	1.000000000000000111
295	1	0.88987469064766988526
296	0	0.0
297	1	0.76033585523105630334
298	1	0.8661818332904726856
299	1	0.99994132512920975774
300	1	1.0000000000000000555
301	0	8.1272769782560917235e-08
302	1	0.9999999995919168896
303	1	0.9812814112590207993
304	0	0.0
305	1	0.9521633719451579962
306	1	0.849780386732491122
307	1	0.9999999999904690563
308	0	0.0995629181664169663
309	0	0.0
310	0	8.055000031188541098e-12
311	1	0.74800284090480317537
312	1	0.93912329220160029633
313	1	0.9999999936169251207
314	1	0.9680873286886872889
315	0	2.188146438732932427e-08
316	1	0.98513481906185862425
317	0	1.6403235597631267354e-10
318	1	0.99999999999999834827
319	0	0.0
320	1	0.99999999999999997203
321	1	0.87124828327042169675
322	1	0.9245551962971441375
323	0	0.0
324	0	0.0
325	0	1.38220880269520379844e-14
326	0	0.0
327	0	0.42113283377243752796
328	0	1.32409991600608611604e-14
329	0	0.0
330	0	0.0
331	0	1.6363994410354904222e-13
332	0	0.0
333	1	0.67318686554578001683
334	1	0.99999999999999437033
335	0	7.604868385778498322e-06
336	1	0.9526746739069509063
337	0	1.8789846049075080958e-07
338	1	0.76033585517887451423
339	0	1.4707938156401062152e-13
340	1	0.88545223342869044285
341	1	0.96774893091792995654
342	1	0.88750879030770191136
343	0	1.0044235957288431421e-08
344	1	0.78747379030922437515
345	1	0.99999999877587696404
346	1	0.9494994469602316408
347	0	0.0
348	0	0.0
349	1	0.93912289381244357724
350	0	1.3344163001686207276e-08
351	0	0.0
352	0	0.0
353	0	0.0
354	0	0.0
355	0	0.09103178754433559066
356	1	0.9844204158394944702
357	0	0.0
358	0	0.0
359	1	0.99999999999998839546
360	1	0.9999042831819491717
361	1	0.84403001559012098896
362	0	0.0
363	0	0.0
364	0	2.1331004771674837399e-10
365	0	0.0
366	0	6.7087569320275746576e-07
367	1	0.90140984237564423257
368	1	0.9999999999999386501
369	0	0.0
370	0	1.3529927650553711496e-14
371	1	0.9506340880894373612
372	0	0.0
373	1	1.0000000000000000928
374	0	0.0
375	0	0.029753094845117427019
376	1	0.9719992942621544785
377	1	0.9415143187431888712
378	1	0.9258907452223036073
379	0	0.0
380	0	2.0378128631129913396e-05
381	0	0.0
382	0	0.0
383	1	1.000000000000000111
384	0	0.0
385	0	3.6722486106076597373e-10
386	0	0.0
387	1	0.9279214744019380623
388	0	0.0
389	1	0.96332710873767835036
390	0	2.500254457667590345e-13
391	0	0.0
392	1	1.0000000000000000555
393	1	1.000000000000000111
394	0	1.0429596039500277835e-12
395	1	1.0000000000000000971
396	0	2.6354908486096073326e-14
397	1	0.76832492370790616345
398	1	0.9515843971909433596
399	0	0.0
400	1	0.99999999999999991673
401	1	0.9648622863977664197
402	1	0.974830969362717319
403	0	0.0
404	1	0.78373851556058737877
405	0	0.0
406	0	2.1376793954430936916e-11
407	1	0.99008981419934484497
408	0	0.0
409	0	1.0257669523336955959e-14
410	0	0.49497991333591382997
411	0	0.0
412	1	0.9988588312960325862
413	0	6.274037373684054372e-08
414	0	0.0
415	0	0.0
416	0	0.0
417	0	0.0
418	0	0.0
419	1	0.95463461957064667474
420	0	0.0
421	1	0.73525564571304498807
422	0	0.0
423	0	0.0
424	1	0.9999991681038632348
425	0	0.0
426	0	0.0
427	0	0.000179455819978190467
428	0	0.0
429	0	0.0
430	0	0.00417922256911482593
431	1	0.7521585668004835173
432	0	0.0
433	1	0.9859925684686710853
434	1	0.95463461957139065367
435	0	0.0
436	0	0.0
437	0	0.0
438	0	0.0
439	0	0.0
440	0	0.0
441	1	0.9767029257142499524
442	0	4.489689489792263134e-11
443	0	0.0
444	1	0.84692732185082897356
445	1	0.9041928045675951279
446	0	1.9521293993026432022e-10
447	0	1.1668301079103027465e-07
448	0	6.746061754699875394e-09
449	0	0.0
450	0	0.0
451	1	0.88750879030770350996
452	1	0.85535508338192489663
453	0	0.0
454	1	0.97114933901524840514
455	1	0.99999999990425245133
456	1	0.9948132753255199543
457	0	0.0
458	1	0.9814805421126884231
459	0	8.7570590357151709686e-12
460	0	3.2627953334965704056e-10
461	1	0.99334195745464295426
462	0	0.0
463	0	2.0244130752759472743e-08
464	1	0.9847464390570954136
465	0	2.8848900360368918871e-09
466	1	1.0000000000000000968
467	0	0.0056482840119707545877
468	1	0.9391231477039885994
469	0	1.36247743163589934894e-14
470	0	0.000108851110065851111116
471	1	1.000000000000000111
472	1	0.99999997937170637374
473	0	0.0028621649500996930497
474	0	0.0
475	0	3.6079869717465524384e-11
476	0	0.0
477	1	0.97923927356793765043
478	0	0.0
479	0	0.0
480	0	0.0
481	1	0.87614241750553833294
482	0	0.0
483	0	0.0
484	0	0.0
485	0	1.2943747990041656702e-14
486	0	0.0
487	0	0.0
488	0	0.0
489	1	0.9999999972331799772
490	0	0.0
491	0	2.2997536837851276952e-11
492	0	2.8213905232056130839e-08
493	0	4.067433985496204219e-14
494	1	0.99999999996276219916
495	1	0.825695545062497365
496	0	1.441704268910158444e-14
497	1	1.0
498	1	0.99999999934022420735
499	0	0.0
500	0	0.0
501	1	0.95962630970825606234
502	1	0.9781691584230666967
503	1	0.7760261647773366285
504	1	0.98623253894303342885
505	0	0.0
506	0	0.0
507	1	0.99929744721802608024
508	1	0.85691181648476642065
509	0	0.0
510	0	0.0
511	1	0.9641025977858099177
512	1	0.9999999999999995953
513	1	0.99970848480381108267
514	1	1.0000000000000000826
515	1	0.84692732185082852156
516	0	2.0129202127566772543e-08
517	1	0.9999999999999999444
518	1	0.96566423891786132023
519	1	0.9999999999999999149
520	0	1.9880781685999059675e-10
521	1	1.000000000000000111
522	1	0.99999999988645128877
523	0	0.0
524	0	0.0
525	0	0.0
526	0	0.0
527	1	0.81256269095645359277
528	0	0.0
529	1	0.95920194861774158937
530	1	0.9997373141008523731
531	0	5.1125470781864107036e-15
532	1	0.99999997338999989247
533	0	0.0
534	0	0.0
535	1	0.9450721276961632325
536	1	0.98710722458805403147
537	0	1.6005079666973781939e-10
538	0	5.4839534458839663024e-11
539	0	2.6268273890321922754e-14
540	1	0.94507212769616089076
541	1	0.9999159012091216886
542	0	0.0
543	1	0.9444836612547468586
544	0	0.0
545	0	1.785258155393387651e-11
546	0	4.791757789745728395e-13
547	1	0.89622761346720214437
548	0	0.0
549	0	0.0
550	1	0.9609028022306117633
551	1	0.78646511893017482505
552	0	0.0
553	0	0.0
554	0	0.3396455653104655803
555	1	0.9899149393473757723
556	0	0.0
557	0	3.9576037448591468073e-08
558	0	5.265029184477944325e-09
559	0	4.60663909997071791e-10
560	0	1.3087358585465239383e-14
561	1	0.9808924092477712665
562	0	0.0
563	0	0.0
564	0	0.0
565	0	0.0
566	0	0.0
567	1	1.0000000000000000915
568	0	0.0
569	0	0.0
570	0	0.0
571	1	0.9633271087377075349
572	0	0.0
573	0	0.0
574	0	2.0780585592374546696e-11
575	0	0.0
576	1	0.9999999998185562317
577	1	0.9574303795605854689
578	0	2.7118393103779954328e-14
579	0	0.0
580	0	0.0
581	0	0.0
582	0	0.0
583	1	0.999999999999999889
584	1	0.99999999999999998547
585	0	7.750750794791885702e-14
586	0	0.0
587	1	0.96447787460182238543
588	0	0.0
589	1	0.999999999999999889
590	0	1.1985472132907316313e-11
591	0	0.0
592	1	0.9808696673992960716
593	1	0.90012456847586995435
594	1	0.8192151459777552043
595	0	0.0
596	0	0.0
597	1	0.984158269451413788
598	0	1.22557145473799954435e-11
599	1	1.0
600	1	0.9741788093287930629
601	0	0.0
602	0	0.0
603	0	0.0
604	1	0.91248117168126286917
605	0	0.0
606	1	0.9501020675980665614
607	1	0.97867453348546202624
608	0	0.0
609	0	0.0
610	0	0.0
611	0	0.0
612	0	0.0
613	0	0.0
614	0	0.0
615	1	0.9707264075692051525
616	1	0.9868221555538337248
617	0	0.0
618	0	0.0
619	0	1.2753354739450948233e-07
620	0	0.0
621	0	0.0
622	0	0.0
623	0	4.527160360586944306e-11
624	0	0.0
625	1	0.9828431695302427975
626	0	0.0
627	0	7.664969472822448051e-11
628	0	0.0
629	0	0.0
630	1	0.999999937700857775
631	0	0.0
632	0	0.0
633	0	8.292857531816584861e-14
634	1	0.921883781715509644
635	1	0.67511202066679170487
636	1	0.76832492376853537376
637	0	0.0
638	0	2.0759457613406742546e-10
639	0	0.0
640	1	0.9734743732444830334
641	1	0.94621208485740856443
642	0	0.0
643	1	0.99999999101925271674
644	0	5.752093652963230173e-06
645	1	0.99999999999999991673
646	0	1.5111032982428991516e-08
647	0	3.0351242438641877425e-15
648	0	0.0
649	0	0.0
650	0	0.0
651	1	0.8984309073348118788
652	0	0.0
653	1	0.9999999731887063395
654	0	0.0
655	0	0.0
656	0	0.014284643099606308519
657	0	0.0
658	0	0.0
659	0	0.0
660	0	0.0
661	0	0.0
662	0	0.0
663	0	0.0
664	1	0.8920293247897975729
665	1	0.9931164473407012583
666	0	2.9078617307548081605e-13
667	0	3.898773267987254809e-10
668	1	0.8609652314071085188
669	1	0.8831835366429072436
670	0	0.0
671	0	5.1264887544735969416e-05
672	0	1.016401509581661703e-12
673	0	1.8535194778422994466e-13
674	0	0.0
675	0	1.3795421511965924368e-14
676	1	1.000000000000000111
677	0	0.00016262374634605094732
678	0	3.1135091928680427473e-09
679	0	1.0085591643093025567e-10
680	0	0.0
681	1	0.849780386732491122
682	1	0.94507212776413856563
683	1	0.96006105178190215277
684	0	1.6650268904676412221e-05
685	0	0.0
686	1	0.93902352715542504783
687	1	0.9673344501268363334
688	1	0.8257007818790456588
689	0	0.0
690	1	1.000000000000000118
691	0	9.281513482115305695e-13
692	1	0.97652416001360953235
693	0	0.0
694	0	0.002149080002011626645
695	1	0.999999999999999889
696	1	0.92346601089718533743
697	1	1.000000000000000111
698	0	0.0
699	0	0.0
700	1	0.999999994812884937
701	1	0.9024077225750600619
702	0	3.2619604762796755404e-07
703	0	0.1522895246122597745
704	1	0.9999999975422636723
705	1	0.99954749159196597697
706	0	1.3637110096157668781e-13
707	0	0.0
708	0	0.0
709	0	0.0
710	0	0.0
711	1	0.98044904839094219087
712	0	0.0
713	1	0.89827216004584100614
714	0	0.0
715	1	0.93304063972073048006
716	0	0.0
717	1	0.96253551788138175406
718	0	0.0
719	1	0.99999999260359522234
720	0	0.0
721	1	1.000000000000000111
722	0	0.0
723	0	0.0
724	0	0.0
725	0	0.0
726	0	2.3963591119338826945e-10
727	0	1.39062625393638346615e-05
728	0	0.0
729	1	0.9463006156540561323
730	0	0.0
731	0	2.5419838858499196767e-07
732	0	0.0
733	1	0.88545223342825158655
734	0	0.0
735	0	0.0
736	0	0.0
737	0	5.0583995105732774065e-11
738	1	0.95920194817813401344
739	0	0.0
740	0	0.0
741	0	0.0
742	0	1.20106248224244975565e-11
743	0	0.0
744	1	0.8761087762445164627
745	0	1.4042811471929656597e-13
746	0	0.0
747	0	0.0
748	0	0.0
749	1	0.93510084006685228536
750	1	1.0000000000000000971
751	0	0.0
752	0	1.32667017770854443595e-11
753	0	0.0
754	0	9.8545868617045793414e-08
755	0	0.0
756	0	0.0
757	0	0.0
758	0	0.0
759	0	1.1606094873247943805e-14
760	1	0.9999999999999563331
761	0	1.2438894290396740402e-06
762	0	0.0
763	0	0.0
764	0	0.0
765	0	0.0
766	1	0.9999989453415435256
767	1	0.98705258855412472696
768	0	0.012578327526107636555
769	1	0.92334288385070157793
770	1	0.98527386617069668764
771	0	0.0
772	1	0.99064076249597716583
773	0	2.4336320812787188108e-10
774	0	0.0
775	0	9.545392426466392673e-12
776	0	0.0
777	0	0.0
778	0	0.0
779	1	0.8951352406902043941
780	1	0.93774124327833875675
781	1	0.9982960247405931999
782	0	0.037955158439231254506
783	1	1.0000000000000000555
784	0	0.0
785	0	0.0
786	1	0.99999999999986586543
787	0	0.0
788	1	0.944756870039551111
789	0	0.0
790	0	0.0
791	0	0.0
792	1	0.9318630989482802806
793	1	0.84545932686254649576
794	1	0.97013049757875557207
795	1	0.95921442008791839057
796	0	0.0
797	0	0.20491385970104888936
798	0	1.7625527059463235671e-11
799	0	0.0
800	0	1.1947762223606507008e-06
801	1	0.98995389700573524776
802	0	0.0
803	0	0.0
804	0	0.0
805	0	0.0
806	0	0.0
807	1	0.99622574409425359497
808	0	1.2327183650393938403e-14
809	1	0.97670225438627250407
810	0	0.0
811	1	0.7204215819913736251
812	1	0.65027501622201218286
813	1	0.79116174045942185824
814	1	0.9999999995683172432
815	0	2.4748296926218418912e-08
816	0	0.0
817	1	0.84108815935694705517
818	1	0.9999999930263291398
819	0	0.0
820	1	0.8057133688345282591
821	0	0.0
822	0	0.0
823	0	0.0
824	1	0.9116069156217709708
825	0	4.6877369489774803304e-09
826	1	0.9536644246326318176
827	0	0.0
828	0	0.0
829	0	0.0
830	0	0.0
831	1	0.9996447496042271461
832	1	0.95743037951212105413
833	1	0.90225430390090377575
834	1	0.97670225409640722055
835	0	8.2041666984327733404e-13
836	0	0.48546766849476380418
837	0	0.0
838	0	0.0
839	1	0.7840003288557228072
840	0	1.1984045409507632708e-10
841	1	0.68476600925771291474
842	1	0.96332710873767991383
843	1	1.0000000000000000555
844	1	0.97619364818307852806
845	1	0.5303195784973121487
846	1	0.81591705367602982503
847	0	4.6993049104661414166e-10
848	1	0.8440300153757533952
849	1	0.9903053063144458351
850	1	0.99985532653195441973
851	0	0.0
852	0	0.0
853	1	1.0000000000000000971
854	0	0.0
855	0	0.0
856	1	0.7643538004377434035
857	0	0.0
858	1	1.000000000000000111
859	1	0.99511235319189233816
860	1	0.9999999994993192356
861	1	0.9901315113089815347
862	0	0.0
863	1	1.0000000000000000971
864	1	1.0000000000000000555
865	0	0.0
866	1	0.9427236386718400197
867	0	0.0
868	0	0.0
869	1	0.95651725195186620683
870	1	0.94795679514726859913
871	0	0.0
872	1	1.000000000000000111
873	1	0.84108815935431331575
874	0	0.0
875	1	0.98495353376093088975
876	1	0.95055232829943032854
877	0	0.0
878	1	0.87987046771197566984
879	1	0.82997490751717763516
880	1	0.99972880310586935914
881	0	6.1389026782080158096e-14
882	1	1.0000000000000000555
883	1	0.9569682877167844219
884	0	0.0
885	0	0.0
886	0	0.0
887	0	0.0
888	1	1.000000000000000111
889	0	1.6515180026783287403e-13
890	0	0.0
891	0	0.0
892	0	4.4746710281846123246e-10
893	0	0.121470947371581053376
894	0	0.0
895	1	0.76435380740726976967
896	0	0.0
897	0	0.0
898	0	0.0
899	0	4.0832688683676298823e-05
900	0	3.429222994198678669e-11
901	0	2.155655968700991842e-05
902	0	0.4892952140584010293
903	0	0.0
904	1	0.99999999999999991673
905	0	0.0
906	0	0.0
907	1	0.81256267100461245575
908	1	0.9835752922465849016
909	0	0.0
910	1	0.96332711614414171875
911	0	0.0
912	0	0.0
913	0	8.1781659711292330513e-13
914	1	0.8831835366429072739
915	1	0.99010919806378177704
916	0	0.0
917	1	0.99999999999999999995
918	1	0.8492961497309732008
919	0	0.0
920	0	2.9031016995571581366e-08
921	0	0.0
922	1	0.9439094429565006994
923	1	0.9999999999999810084
924	0	0.0
925	1	0.9772057423585796173
926	0	3.0504154838277826308e-11
927	1	0.81256269668748858965
928	1	0.73525615657312665526
929	0	1.27211863197727727655e-14
930	0	4.9059428405466615815e-13
931	1	0.96560647142945965626
932	0	0.0
933	0	0.0
934	1	0.9772016044804073354
935	0	0.0
936	1	0.9851750410634809597
937	1	0.9484253631788619465
938	0	8.15486881752396991e-14
939	1	1.0
940	0	0.0
941	1	0.9256501218069972958
942	0	1.6274532896440656438e-13
943	1	0.9999996919092915894
944	0	0.0
945	0	0.0
946	1	0.8414489866042441187
947	0	0.0
948	1	1.000000000000000111
949	0	0.0
950	1	0.9999999999999999433
951	0	0.0
952	1	0.94507212769616089076
953	0	0.0
954	1	0.8941468174647647629
955	0	0.0
956	1	0.906096861885284377
957	0	0.0
958	1	0.9433092721603313235
959	0	0.0
960	1	0.95055232829907265746
961	0	0.0
962	1	0.76042517382688409487
963	1	0.6401830097738368519
964	0	3.829910796056248576e-12
965	0	3.471267575885290139e-06
966	0	0.0
967	1	0.96974614671569020594
968	0	0.0
969	0	0.0
970	0	0.0
971	0	6.682401112113041545e-10
972	1	0.999999999999999889
973	0	0.0
974	0	0.0
975	1	0.8156554423831957612
976	1	0.83957081724025497304
977	1	0.99997004032093657274
978	0	0.0
979	0	1.6785201617743543731e-11
980	1	1.0000000000000000555
981	1	0.9226650067207714077
982	1	0.99999999999999947107
983	0	0.0
984	1	0.87371429434106162153
985	0	0.0
986	1	0.9999601635424451945
987	0	0.0
988	0	4.7027574865838579433e-07
989	0	5.4424142136978554353e-14
990	0	0.0
991	1	0.87124827775363658956
992	0	0.0
993	1	0.9351008400668449072
994	1	0.9684871284209916363
995	0	0.0
996	0	0.0
997	1	0.97596954190285833963
998	1	0.90980346299337178095
999	1	0.99999999999986208504
